AAR,BYDEL,ALDERSKAT,IETYPE,SOC_GRUPPE,SOCSTIL,PERSONER
2013,4,2,2,2,202,5
2013,4,2,2,3,309,13
2013,4,2,2,3,311,1
2013,4,2,2,3,312,3
2013,4,2,2,3,316,1
2013,4,2,2,3,322,1
2013,4,2,2,3,331,1
2013,4,2,2,3,340,14
2013,4,2,2,3,350,236
2013,4,2,2,3,360,388
2013,4,2,3,1,116,8
2013,4,2,3,1,118,1
2013,4,2,3,1,132,11
2013,4,2,3,1,133,15
2013,4,2,3,1,134,241
2013,4,2,3,1,135,31
2013,4,2,3,1,136,13
2013,4,2,3,2,201,12
2013,4,2,3,2,202,13
2013,4,2,3,3,309,10
2013,4,2,3,3,312,9
2013,4,2,3,3,323,1
2013,4,2,3,3,331,2
2013,4,2,3,3,340,13
2013,4,2,3,3,350,202
2013,4,2,3,3,360,80
2013,4,3,1,1,115,13
2013,4,3,1,1,116,178
2013,4,3,1,1,118,31
2013,4,3,1,1,131,72
2013,4,3,1,1,132,1623
2013,4,3,1,1,133,588
2013,4,3,1,1,134,2128
2013,4,3,1,1,135,182
2013,4,3,1,1,136,140
2013,4,3,1,2,201,164
2013,4,3,1,2,202,23
2013,4,3,1,3,309,92
2013,4,3,1,3,311,7
2013,4,3,1,3,312,20
2013,4,3,1,3,315,2
2013,4,3,1,3,316,18
2013,4,3,1,3,319,1
2013,4,3,1,3,322,32
2013,4,3,1,3,323,16
2013,4,3,1,3,331,11
2013,4,3,1,3,340,101
2013,4,3,1,3,350,825
2013,4,3,1,3,360,203
2013,4,3,2,1,115,8
2013,4,3,2,1,116,21
2013,4,3,2,1,118,5
2013,4,3,2,1,120,1
2013,4,3,2,1,131,10
2013,4,3,2,1,132,251
2013,4,3,2,1,133,60
2013,4,3,2,1,134,283
2013,4,3,2,1,135,124
2013,4,3,2,1,136,135
2013,4,3,2,2,201,43
2013,4,3,2,2,202,15
2013,4,3,2,3,309,29
2013,4,3,2,3,311,4
2013,4,3,2,3,312,2
2013,4,3,2,3,316,3
2013,4,3,2,3,322,10
2013,4,3,2,3,323,3
2013,4,3,2,3,331,4
2013,4,3,2,3,340,36
2013,4,3,2,3,350,179
2013,4,3,2,3,360,469
2013,4,3,3,1,115,2
2013,4,3,3,1,116,8
2013,4,3,3,1,118,3
2013,4,3,3,1,131,2
2013,4,3,3,1,132,40
2013,4,3,3,1,133,27
2013,4,3,3,1,134,72
2013,4,3,3,1,135,12
2013,4,3,3,1,136,15
2013,4,3,3,2,201,14
2013,4,3,3,2,202,3
2013,4,3,3,3,309,6
2013,4,3,3,3,311,2
2013,4,3,3,3,316,1
2013,4,3,3,3,322,3
2013,4,3,3,3,331,2
2013,4,3,3,3,340,11
2013,4,3,3,3,350,30
2013,4,3,3,3,360,21
2013,4,4,1,1,115,135
2013,4,4,1,1,116,1065
2013,4,4,1,1,118,138
2013,4,4,1,1,120,5
2013,4,4,1,1,131,673
2013,4,4,1,1,132,7316
2013,4,4,1,1,133,1894
2013,4,4,1,1,134,4136
2013,4,4,1,1,135,602
2013,4,4,1,1,136,812
2013,4,4,1,2,201,841
2013,4,4,1,2,202,178
2013,4,4,1,3,309,280
2013,4,4,1,3,311,67
2013,4,4,1,3,312,109
2013,4,4,1,3,315,15
2013,4,4,1,3,316,57
2013,4,4,1,3,319,58
2013,4,4,1,3,322,103
2013,4,4,1,3,323,219
2013,4,4,1,3,331,764
2013,4,4,1,3,333,19
2013,4,4,1,3,340,746
2013,4,4,1,3,350,372
2013,4,4,1,3,360,756
2013,4,4,2,1,115,74
2013,4,4,2,1,116,250
2013,4,4,2,1,118,32
2013,4,4,2,1,120,6
2013,4,4,2,1,131,52
2013,4,4,2,1,132,800
2013,4,4,2,1,133,210
2013,4,4,2,1,134,890
2013,4,4,2,1,135,538
2013,4,4,2,1,136,526
2013,4,4,2,2,201,235
2013,4,4,2,2,202,89
2013,4,4,2,3,309,132
2013,4,4,2,3,311,9
2013,4,4,2,3,312,29
2013,4,4,2,3,316,25
2013,4,4,2,3,319,9
2013,4,4,2,3,322,23
2013,4,4,2,3,323,88
2013,4,4,2,3,331,252
2013,4,4,2,3,333,2
2013,4,4,2,3,340,429
2013,4,4,2,3,350,113
2013,4,4,2,3,360,1049
2013,4,4,3,1,115,6
2013,4,4,3,1,116,20
2013,4,4,3,1,118,4
2013,4,4,3,1,131,6
2013,4,4,3,1,132,109
2013,4,4,3,1,133,39
2013,4,4,3,1,134,121
2013,4,4,3,1,135,19
2013,4,4,3,1,136,28
2013,4,4,3,2,201,20
2013,4,4,3,2,202,13
2013,4,4,3,3,309,12
2013,4,4,3,3,311,2
2013,4,4,3,3,312,5
2013,4,4,3,3,316,3
2013,4,4,3,3,322,8
2013,4,4,3,3,323,7
2013,4,4,3,3,331,22
2013,4,4,3,3,340,25
2013,4,4,3,3,350,8
2013,4,4,3,3,360,30
2013,4,5,1,1,115,16
2013,4,5,1,1,116,60
2013,4,5,1,1,118,11
2013,4,5,1,1,131,37
2013,4,5,1,1,132,231
2013,4,5,1,1,133,79
2013,4,5,1,1,134,212
2013,4,5,1,1,135,63
2013,4,5,1,1,136,79
2013,4,5,1,2,201,34
2013,4,5,1,2,202,5
2013,4,5,1,3,309,10
2013,4,5,1,3,311,2
2013,4,5,1,3,312,3
2013,4,5,1,3,315,2
2013,4,5,1,3,316,3
2013,4,5,1,3,319,2
2013,4,5,1,3,323,24
2013,4,5,1,3,324,325
2013,4,5,1,3,326,12
2013,4,5,1,3,329,457
2013,4,5,1,3,331,341
2013,4,5,1,3,333,28
2013,4,5,1,3,340,72
2013,4,5,1,3,360,45
2013,4,5,2,1,115,14
2013,4,5,2,1,116,12
2013,4,5,2,1,118,5
2013,4,5,2,1,120,1
2013,4,5,2,1,132,19
2013,4,5,2,1,133,8
2013,4,5,2,1,134,40
2013,4,5,2,1,135,29
2013,4,5,2,1,136,36
2013,4,5,2,2,201,15
2013,4,5,2,3,309,8
2013,4,5,2,3,312,1
2013,4,5,2,3,316,1
2013,4,5,2,3,323,3
2013,4,5,2,3,324,63
2013,4,5,2,3,326,1
2013,4,5,2,3,329,111
2013,4,5,2,3,331,89
2013,4,5,2,3,340,69
2013,4,5,2,3,360,41
2013,4,5,3,2,201,1
2013,4,5,3,3,329,1
2013,4,5,3,3,360,1
2013,4,6,1,1,115,6
2013,4,6,1,1,116,40
2013,4,6,1,1,118,4
2013,4,6,1,1,120,1
2013,4,6,1,1,131,4
2013,4,6,1,1,132,32
2013,4,6,1,1,133,12
2013,4,6,1,1,134,37
2013,4,6,1,1,135,6
2013,4,6,1,1,136,30
2013,4,6,1,3,329,2639
2013,4,6,1,3,333,1
2013,4,6,1,3,360,3
2013,4,6,2,1,115,2
2013,4,6,2,1,116,4
2013,4,6,2,1,118,1
2013,4,6,2,1,132,5
2013,4,6,2,1,133,1
2013,4,6,2,1,134,2
2013,4,6,2,1,135,2
2013,4,6,2,1,136,11
2013,4,6,2,3,311,1
2013,4,6,2,3,329,524
2013,4,6,2,3,340,4
2013,4,6,2,3,360,21
2013,4,6,3,1,132,2
2013,4,6,3,1,134,1
2013,4,6,3,3,329,8
2013,5,1,1,1,132,7
2013,5,1,1,1,134,50
2013,5,1,1,1,135,24
2013,5,1,1,1,136,48
2013,5,1,1,3,400,6823
2013,5,1,2,1,134,2
2013,5,1,2,1,135,2
2013,5,1,2,3,400,233
2013,5,1,3,1,132,1
2013,5,1,3,1,134,22
2013,5,1,3,1,135,5
2013,5,1,3,1,136,9
2013,5,1,3,3,400,1675
2013,5,2,1,1,116,29
2013,5,2,1,1,118,5
2013,5,2,1,1,131,17
2013,5,2,1,1,132,232
2013,5,2,1,1,133,169
2013,5,2,1,1,134,2246
2013,5,2,1,1,135,356
2013,5,2,1,1,136,151
2013,5,2,1,2,201,42
2013,5,2,1,2,202,33
2013,5,2,1,3,309,60
2013,5,2,1,3,311,8
2013,5,2,1,3,312,42
2013,5,2,1,3,316,1
2013,5,2,1,3,322,2
2013,5,2,1,3,323,9
2013,5,2,1,3,331,19
2013,5,2,1,3,333,11
2013,5,2,1,3,340,113
2013,5,2,1,3,350,1201
2013,5,2,1,3,360,334
2013,5,2,2,1,115,1
2013,5,2,2,1,116,7
2013,5,2,2,1,118,3
2013,5,2,2,1,131,1
2013,5,2,2,1,132,16
2013,5,2,2,1,133,11
2013,5,2,2,1,134,123
2013,5,2,2,1,135,83
2013,5,2,2,1,136,60
2013,5,2,2,2,201,10
2013,5,2,2,2,202,6
2013,5,2,2,3,309,11
2013,5,2,2,3,312,6
2013,5,2,2,3,316,2
2013,5,2,2,3,322,2
2013,5,2,2,3,323,3
2013,5,2,2,3,331,2
2013,5,2,2,3,340,19
2013,5,2,2,3,350,181
2013,5,2,2,3,360,231
2013,5,2,3,1,115,1
2013,5,2,3,1,116,12
2013,5,2,3,1,132,19
2013,5,2,3,1,133,14
2013,5,2,3,1,134,221
2013,5,2,3,1,135,58
2013,5,2,3,1,136,28
2013,5,2,3,2,201,8
2013,5,2,3,2,202,7
2013,5,2,3,3,309,9
2013,5,2,3,3,311,4
2013,5,2,3,3,312,3
2013,5,2,3,3,316,1
2013,5,2,3,3,322,1
2013,5,2,3,3,323,3
2013,5,2,3,3,331,10
2013,5,2,3,3,333,1
2013,5,2,3,3,340,22
2013,5,2,3,3,350,252
2013,5,2,3,3,360,104
2013,5,3,1,1,115,7
2013,5,3,1,1,116,67
2013,5,3,1,1,118,10
2013,5,3,1,1,131,35
2013,5,3,1,1,132,876
2013,5,3,1,1,133,447
2013,5,3,1,1,134,1448
2013,5,3,1,1,135,148
2013,5,3,1,1,136,67
2013,5,3,1,2,201,96
2013,5,3,1,2,202,15
2013,5,3,1,3,309,54
2013,5,3,1,3,311,7
2013,5,3,1,3,312,31
2013,5,3,1,3,315,7
2013,5,3,1,3,316,6
2013,5,3,1,3,322,25
2013,5,3,1,3,323,26
2013,5,3,1,3,331,17
2013,5,3,1,3,340,110
2013,5,3,1,3,350,388
2013,5,3,1,3,360,113
2013,5,3,2,1,115,9
2013,5,3,2,1,116,23
2013,5,3,2,1,118,5
2013,5,3,2,1,131,7
2013,5,3,2,1,132,114
2013,5,3,2,1,133,39
2013,5,3,2,1,134,187
2013,5,3,2,1,135,123
2013,5,3,2,1,136,81
2013,5,3,2,2,201,15
2013,5,3,2,2,202,11
2013,5,3,2,3,309,26
2013,5,3,2,3,311,7
2013,5,3,2,3,312,7
2013,5,3,2,3,316,4
2013,5,3,2,3,322,8
2013,5,3,2,3,323,8
2013,5,3,2,3,331,2
2013,5,3,2,3,333,1
2013,5,3,2,3,340,33
2013,5,3,2,3,350,83
2013,5,3,2,3,360,272
2013,5,3,3,1,115,2
2013,5,3,3,1,116,9
2013,5,3,3,1,131,1
2013,5,3,3,1,132,38
2013,5,3,3,1,133,15
2013,5,3,3,1,134,70
2013,5,3,3,1,135,11
2013,5,3,3,1,136,3
2013,5,3,3,2,201,18
2013,5,3,3,2,202,6
2013,5,3,3,3,309,7
2013,5,3,3,3,312,3
2013,5,3,3,3,322,2
2013,5,3,3,3,323,1
2013,5,3,3,3,331,3
2013,5,3,3,3,340,18
2013,5,3,3,3,350,21
2013,5,3,3,3,360,25
2013,5,4,1,1,115,117
2013,5,4,1,1,116,542
2013,5,4,1,1,118,68
2013,5,4,1,1,120,7
2013,5,4,1,1,131,615
2013,5,4,1,1,132,4924
2013,5,4,1,1,133,1788
2013,5,4,1,1,134,3898
2013,5,4,1,1,135,621
2013,5,4,1,1,136,552
2013,5,4,1,2,201,491
2013,5,4,1,2,202,109
2013,5,4,1,3,309,182
2013,5,4,1,3,311,48
2013,5,4,1,3,312,71
2013,5,4,1,3,315,4
2013,5,4,1,3,316,44
2013,5,4,1,3,319,42
2013,5,4,1,3,322,43
2013,5,4,1,3,323,162
2013,5,4,1,3,331,679
2013,5,4,1,3,333,24
2013,5,4,1,3,340,548
2013,5,4,1,3,350,221
2013,5,4,1,3,360,445
2013,5,4,2,1,115,73
2013,5,4,2,1,116,138
2013,5,4,2,1,118,15
2013,5,4,2,1,120,10
2013,5,4,2,1,131,38
2013,5,4,2,1,132,464
2013,5,4,2,1,133,132
2013,5,4,2,1,134,764
2013,5,4,2,1,135,524
2013,5,4,2,1,136,272
2013,5,4,2,2,201,187
2013,5,4,2,2,202,82
2013,5,4,2,3,309,125
2013,5,4,2,3,311,10
2013,5,4,2,3,312,33
2013,5,4,2,3,315,2
2013,5,4,2,3,316,7
2013,5,4,2,3,319,15
2013,5,4,2,3,322,13
2013,5,4,2,3,323,73
2013,5,4,2,3,331,272
2013,5,4,2,3,340,423
2013,5,4,2,3,350,58
2013,5,4,2,3,360,642
2013,5,4,3,1,115,4
2013,5,4,3,1,116,11
2013,5,4,3,1,118,2
2013,5,4,3,1,131,7
2013,5,4,3,1,132,85
2013,5,4,3,1,133,37
2013,5,4,3,1,134,82
2013,5,4,3,1,135,19
2013,5,4,3,1,136,21
2013,5,4,3,2,201,20
2013,5,4,3,2,202,7
2013,5,4,3,3,309,9
2013,5,4,3,3,311,2
2013,5,4,3,3,312,2
2013,5,4,3,3,316,2
2013,5,4,3,3,322,4
2013,5,4,3,3,323,8
2013,5,4,3,3,331,14
2013,5,4,3,3,333,1
2013,5,4,3,3,340,28
2013,5,4,3,3,350,6
2013,5,4,3,3,360,26
2013,5,5,1,1,115,18
2013,5,5,1,1,116,52
2013,5,5,1,1,118,9
2013,5,5,1,1,120,1
2013,5,5,1,1,131,49
2013,5,5,1,1,132,326
2013,5,5,1,1,133,132
2013,5,5,1,1,134,324
2013,5,5,1,1,135,61
2013,5,5,1,1,136,72
2013,5,5,1,2,201,24
2013,5,5,1,2,202,1
2013,5,5,1,3,309,7
2013,5,5,1,3,311,5
2013,5,5,1,3,316,4
2013,5,5,1,3,319,1
2013,5,5,1,3,323,13
2013,5,5,1,3,324,373
2013,5,5,1,3,326,22
2013,5,5,1,3,329,492
2013,5,5,1,3,331,293
2013,5,5,1,3,333,39
2013,5,5,1,3,340,40
2013,5,5,1,3,350,1
2013,5,5,1,3,360,35
2013,5,5,2,1,115,6
2013,5,5,2,1,116,15
2013,5,5,2,1,120,2
2013,5,5,2,1,131,1
2013,5,5,2,1,132,22
2013,5,5,2,1,133,7
2013,5,5,2,1,134,46
2013,5,5,2,1,135,21
2013,5,5,2,1,136,19
2013,5,5,2,2,201,3
2013,5,5,2,3,309,5
2013,5,5,2,3,316,1
2013,5,5,2,3,319,2
2013,5,5,2,3,323,4
2013,5,5,2,3,324,46
2013,5,5,2,3,326,6
2013,5,5,2,3,329,85
2013,5,5,2,3,331,98
2013,5,5,2,3,333,1
2013,5,5,2,3,340,36
2013,5,5,2,3,350,1
2013,5,5,2,3,360,21
2013,5,5,3,3,329,1
2013,5,5,3,3,360,1
2013,5,6,1,1,115,4
2013,5,6,1,1,116,52
2013,5,6,1,1,118,11
2013,5,6,1,1,120,2
2013,5,6,1,1,131,7
2013,5,6,1,1,132,32
2013,5,6,1,1,133,19
2013,5,6,1,1,134,54
2013,5,6,1,1,135,12
2013,5,6,1,1,136,62
2013,5,6,1,3,329,4230
2013,5,6,1,3,360,2
2013,5,6,2,1,115,3
2013,5,6,2,1,131,1
2013,5,6,2,1,132,1
2013,5,6,2,1,133,1
2013,5,6,2,1,134,4
2013,5,6,2,1,135,1
2013,5,6,2,1,136,2
2013,5,6,2,3,329,411
2013,5,6,2,3,340,10
2013,5,6,2,3,360,16
2013,5,6,3,3,329,6
2013,6,1,1,1,132,9
2013,6,1,1,1,133,2
2013,6,1,1,1,134,36
2013,6,1,1,1,135,18
2013,6,1,1,1,136,39
2013,6,1,1,3,400,5716
2013,6,1,2,1,134,1
2013,6,1,2,3,400,111
2013,6,1,3,1,134,4
2013,6,1,3,1,135,2
2013,6,1,3,1,136,2
2013,6,1,3,3,400,711
2013,6,2,1,1,115,1
2013,6,2,1,1,116,24
2013,6,2,1,1,118,4
2013,6,2,1,1,131,16
2013,6,2,1,1,132,196
2013,6,2,1,1,133,161
2013,6,2,1,1,134,1825
2013,6,2,1,1,135,305
2013,6,2,1,1,136,142
2013,6,2,1,2,201,31
2013,6,2,1,2,202,30
2013,6,2,1,3,309,31
2013,6,2,1,3,311,4
2013,6,2,1,3,312,33
2013,6,2,1,3,316,2
2013,6,2,1,3,322,4
2013,6,2,1,3,323,12
2013,6,2,1,3,331,17
2013,6,2,1,3,333,22
2013,6,2,1,3,340,83
2013,6,2,1,3,350,1051
2013,6,2,1,3,360,283
2013,6,2,2,1,115,1
2013,6,2,2,1,116,5
2013,6,2,2,1,118,1
2013,6,2,2,1,131,1
2013,6,2,2,1,132,9
2013,6,2,2,1,133,10
2013,6,2,2,1,134,88
2013,6,2,2,1,135,41
2013,6,2,2,1,136,40
2013,6,2,2,2,201,4
2013,6,2,2,3,309,8
2013,6,2,2,3,312,2
2013,6,2,2,3,323,2
2013,6,2,2,3,340,11
2013,6,2,2,3,350,106
2013,6,2,2,3,360,142
2013,6,2,3,1,115,1
2013,6,2,3,1,116,4
2013,6,2,3,1,131,1
2013,6,2,3,1,132,8
2013,6,2,3,1,133,5
2013,6,2,3,1,134,112
2013,6,2,3,1,135,14
2013,6,2,3,1,136,12
2013,6,2,3,2,201,6
2013,6,2,3,2,202,5
2013,6,2,3,3,309,7
2013,6,2,3,3,312,3
2013,6,2,3,3,322,1
2013,6,2,3,3,331,1
2013,6,2,3,3,340,8
2013,6,2,3,3,350,103
2013,6,2,3,3,360,33
2013,6,3,1,1,115,3
2013,6,3,1,1,116,44
2013,6,3,1,1,118,6
2013,6,3,1,1,131,27
2013,6,3,1,1,132,749
2013,6,3,1,1,133,307
2013,6,3,1,1,134,1057
2013,6,3,1,1,135,92
2013,6,3,1,1,136,65
2013,6,3,1,2,201,67
2013,6,3,1,2,202,17
2013,6,3,1,3,309,41
2013,6,3,1,3,311,4
2013,6,3,1,3,312,20
2013,6,3,1,3,315,2
2013,6,3,1,3,316,7
2013,6,3,1,3,322,16
2013,6,3,1,3,323,12
2013,6,3,1,3,331,3
2013,6,3,1,3,340,64
2013,6,3,1,3,350,302
2013,6,3,1,3,360,85
2013,6,3,2,1,115,3
2013,6,3,2,1,116,15
2013,6,3,2,1,118,2
2013,6,3,2,1,131,3
2013,6,3,2,1,132,102
2013,6,3,2,1,133,30
2013,6,3,2,1,134,111
2013,6,3,2,1,135,91
2013,6,3,2,1,136,44
2013,6,3,2,2,201,22
2013,6,3,2,2,202,2
2013,6,3,2,3,309,17
2013,6,3,2,3,311,1
2013,6,3,2,3,312,4
2013,6,3,2,3,316,3
2013,6,3,2,3,322,3
2013,6,3,2,3,323,2
2013,6,3,2,3,331,1
2013,6,3,2,3,340,14
2013,6,3,2,3,350,76
2013,6,3,2,3,360,214
2013,6,3,3,1,116,3
2013,6,3,3,1,132,16
2013,6,3,3,1,133,11
2013,6,3,3,1,134,29
2013,6,3,3,1,135,6
2013,6,3,3,1,136,9
2013,6,3,3,2,201,8
2013,6,3,3,3,309,2
2013,6,3,3,3,323,2
2013,6,3,3,3,331,1
2013,6,3,3,3,340,4
2013,6,3,3,3,350,7
2013,6,3,3,3,360,7
2013,6,4,1,1,115,127
2013,6,4,1,1,116,445
2013,6,4,1,1,118,47
2013,6,4,1,1,120,8
2013,6,4,1,1,131,576
2013,6,4,1,1,132,4766
2013,6,4,1,1,133,1598
2013,6,4,1,1,134,3167
2013,6,4,1,1,135,396
2013,6,4,1,1,136,411
2013,6,4,1,2,201,359
2013,6,4,1,2,202,52
2013,6,4,1,3,309,140
2013,6,4,1,3,311,26
2013,6,4,1,3,312,67
2013,6,4,1,3,315,10
2013,6,4,1,3,316,40
2013,6,4,1,3,319,44
2013,6,4,1,3,322,29
2013,6,4,1,3,323,127
2013,6,4,1,3,331,421
2013,6,4,1,3,333,28
2013,6,4,1,3,340,316
2013,6,4,1,3,350,158
2013,6,4,1,3,360,351
2013,6,4,2,1,115,39
2013,6,4,2,1,116,94
2013,6,4,2,1,118,5
2013,6,4,2,1,120,6
2013,6,4,2,1,131,18
2013,6,4,2,1,132,364
2013,6,4,2,1,133,104
2013,6,4,2,1,134,452
2013,6,4,2,1,135,263
2013,6,4,2,1,136,157
2013,6,4,2,2,201,98
2013,6,4,2,2,202,31
2013,6,4,2,3,309,60
2013,6,4,2,3,311,6
2013,6,4,2,3,312,4
2013,6,4,2,3,316,10
2013,6,4,2,3,319,5
2013,6,4,2,3,322,8
2013,6,4,2,3,323,35
2013,6,4,2,3,331,112
2013,6,4,2,3,340,161
2013,6,4,2,3,350,44
2013,6,4,2,3,360,361
2013,6,4,3,1,115,3
2013,6,4,3,1,116,4
2013,6,4,3,1,131,2
2013,6,4,3,1,132,37
2013,6,4,3,1,133,22
2013,6,4,3,1,134,50
2013,6,4,3,1,135,9
2013,6,4,3,1,136,7
2013,6,4,3,2,201,6
2013,6,4,3,2,202,4
2013,6,4,3,3,309,3
2013,6,4,3,3,316,1
2013,6,4,3,3,322,2
2013,6,4,3,3,331,3
2013,6,4,3,3,340,7
2013,6,4,3,3,350,4
2013,6,4,3,3,360,13
2013,6,5,1,1,115,30
2013,6,5,1,1,116,74
2013,6,5,1,1,118,13
2013,6,5,1,1,131,51
2013,6,5,1,1,132,361
2013,6,5,1,1,133,140
2013,6,5,1,1,134,295
2013,6,5,1,1,135,41
2013,6,5,1,1,136,54
2013,6,5,1,2,201,33
2013,6,5,1,2,202,1
2013,6,5,1,3,309,6
2013,6,5,1,3,311,1
2013,6,5,1,3,312,3
2013,6,5,1,3,316,2
2013,6,5,1,3,323,7
2013,6,5,1,3,324,402
2013,6,5,1,3,326,34
2013,6,5,1,3,329,515
2013,6,5,1,3,331,204
2013,6,5,1,3,333,46
2013,6,5,1,3,340,31
2013,6,5,1,3,360,55
2013,6,5,2,1,115,3
2013,6,5,2,1,116,5
2013,6,5,2,1,118,2
2013,6,5,2,1,131,2
2013,6,5,2,1,132,29
2013,6,5,2,1,133,6
2013,6,5,2,1,134,10
2013,6,5,2,1,135,10
2013,6,5,2,1,136,12
2013,6,5,2,2,201,9
2013,6,5,2,2,202,1
2013,6,5,2,3,309,1
2013,6,5,2,3,316,1
2013,6,5,2,3,323,2
2013,6,5,2,3,324,37
2013,6,5,2,3,326,1
2013,6,5,2,3,329,54
2013,6,5,2,3,331,37
2013,6,5,2,3,333,2
2013,6,5,2,3,340,9
2013,6,5,2,3,350,1
2013,6,5,2,3,360,18
2013,6,5,3,1,133,1
2013,6,5,3,3,309,1
2013,6,5,3,3,360,1
2013,6,6,1,1,115,9
2013,6,6,1,1,116,69
2013,6,6,1,1,118,10
2013,6,6,1,1,120,2
2013,6,6,1,1,131,9
2013,6,6,1,1,132,46
2013,6,6,1,1,133,12
2013,6,6,1,1,134,46
2013,6,6,1,1,135,8
2013,6,6,1,1,136,66
2013,6,6,1,3,329,3523
2013,6,6,1,3,360,1
2013,6,6,2,1,116,4
2013,6,6,2,1,118,1
2013,6,6,2,1,132,4
2013,6,6,2,1,134,2
2013,6,6,2,1,136,2
2013,6,6,2,3,329,222
2013,6,6,2,3,340,4
2013,6,6,2,3,360,9
2013,6,6,3,3,329,5
2013,7,1,1,1,132,3
2013,7,1,1,1,133,1
2013,7,1,1,1,134,36
2013,7,1,1,1,135,21
2013,7,1,1,1,136,31
2013,7,1,1,3,400,5634
2013,7,1,2,1,133,1
2013,7,1,2,1,134,5
2013,7,1,2,1,135,1
2013,7,1,2,1,136,5
2013,7,1,2,3,400,450
2013,7,1,3,1,132,2
2013,7,1,3,1,134,34
2013,7,1,3,1,135,8
2013,7,1,3,1,136,10
2013,7,1,3,3,400,2735
2013,7,2,1,1,115,2
2013,7,2,1,1,116,18
2013,7,2,1,1,118,2
2013,7,2,1,1,131,12
2013,7,2,1,1,132,105
2013,7,2,1,1,133,71
2013,7,2,1,1,134,1246
2013,7,2,1,1,135,198
2013,7,2,1,1,136,128
2013,7,2,1,2,201,35
2013,7,2,1,2,202,25
2013,7,2,1,3,309,32
2013,7,2,1,3,311,10
2013,7,2,1,3,312,24
2013,7,2,1,3,315,1
2013,7,2,1,3,316,5
2013,7,2,1,3,322,4
2013,7,2,1,3,323,2
2013,7,2,1,3,331,20
2013,7,2,1,3,333,11
2013,7,2,1,3,340,96
2013,7,2,1,3,350,896
2013,7,2,1,3,360,269
2013,7,2,2,1,115,1
2013,7,2,2,1,116,8
2013,7,2,2,1,118,1
2013,7,2,2,1,132,14
2013,7,2,2,1,133,12
2013,7,2,2,1,134,179
2013,7,2,2,1,135,103
2013,7,2,2,1,136,67
2013,7,2,2,2,201,8
2013,7,2,2,2,202,10
2013,7,2,2,3,309,24
2013,7,2,2,3,311,1
2013,7,2,2,3,312,9
2013,7,2,2,3,322,5
2013,7,2,2,3,323,1
2013,7,2,2,3,333,1
2013,7,2,2,3,340,23
2013,7,2,2,3,350,257
2013,7,2,2,3,360,300
2013,7,2,3,1,116,8
2013,7,2,3,1,131,1
2013,7,2,3,1,132,13
2013,7,2,3,1,133,18
2013,7,2,3,1,134,300
2013,7,2,3,1,135,62
2013,7,2,3,1,136,34
2013,7,2,3,2,201,10
2013,7,2,3,2,202,8
2013,7,2,3,3,309,20
2013,7,2,3,3,311,1
2013,7,2,3,3,312,8
2013,7,2,3,3,322,5
2013,7,2,3,3,323,1
2013,7,2,3,3,331,8
2013,7,2,3,3,340,26
2013,7,2,3,3,350,294
2013,7,2,3,3,360,116
2013,7,3,1,1,115,2
2013,7,3,1,1,116,29
2013,7,3,1,1,118,4
2013,7,3,1,1,131,12
2013,7,3,1,1,132,266
2013,7,3,1,1,133,123
2013,7,3,1,1,134,552
2013,7,3,1,1,135,60
2013,7,3,1,1,136,34
2013,7,3,1,2,201,39
2013,7,3,1,2,202,15
2013,7,3,1,3,309,24
2013,7,3,1,3,311,6
2013,7,3,1,3,312,9
2013,7,3,1,3,315,1
2013,7,3,1,3,319,2
2013,7,3,1,3,322,3
2013,7,3,1,3,323,13
2013,7,3,1,3,331,12
2013,7,3,1,3,333,1
2013,7,3,1,3,340,69
2013,7,3,1,3,350,152
2013,7,3,1,3,360,70
2013,7,3,2,1,115,5
2013,7,3,2,1,116,25
2013,7,3,2,1,118,6
2013,7,3,2,1,120,1
2013,7,3,2,1,131,5
2013,7,3,2,1,132,90
2013,7,3,2,1,133,23
2013,7,3,2,1,134,212
2013,7,3,2,1,135,207
2013,7,3,2,1,136,109
2013,7,3,2,2,201,39
2013,7,3,2,2,202,16
2013,7,3,2,3,309,41
2013,7,3,2,3,311,3
2013,7,3,2,3,312,11
2013,7,3,2,3,316,3
2013,7,3,2,3,322,18
2013,7,3,2,3,323,4
2013,7,3,2,3,331,1
2013,7,3,2,3,340,40
2013,7,3,2,3,350,116
2013,7,3,2,3,360,316
2013,7,3,3,1,115,7
2013,7,3,3,1,116,7
2013,7,3,3,1,132,12
2013,7,3,3,1,133,13
2013,7,3,3,1,134,71
2013,7,3,3,1,135,9
2013,7,3,3,1,136,11
2013,7,3,3,2,201,13
2013,7,3,3,2,202,4
2013,7,3,3,3,309,5
2013,7,3,3,3,311,2
2013,7,3,3,3,312,1
2013,7,3,3,3,316,1
2013,7,3,3,3,322,7
2013,7,3,3,3,323,4
2013,7,3,3,3,331,2
2013,7,3,3,3,340,14
2013,7,3,3,3,350,16
2013,7,3,3,3,360,15
2013,7,4,1,1,115,111
2013,7,4,1,1,116,392
2013,7,4,1,1,118,31
2013,7,4,1,1,120,7
2013,7,4,1,1,131,477
2013,7,4,1,1,132,3675
2013,7,4,1,1,133,1217
2013,7,4,1,1,134,2615
2013,7,4,1,1,135,393
2013,7,4,1,1,136,343
2013,7,4,1,2,201,322
2013,7,4,1,2,202,93
2013,7,4,1,3,309,121
2013,7,4,1,3,311,31
2013,7,4,1,3,312,68
